
> club-la-victoria@0.1.0 dev
> next dev -H 0.0.0.0

▲ Next.js 16.1.1 (Turbopack)
- Local:         http://localhost:3000
- Network:       http://0.0.0.0:3000
- Environments: .env

✓ Starting...
✓ Ready in 1542ms
 GET /socios 200 in 14ms (compile: 1713µs, render: 12ms)
 GET /cobros/categorias 200 in 22ms (compile: 1656µs, render: 20ms)
 GET /login 200 in 21ms (compile: 1331µs, render: 19ms)
 GET /socios 200 in 13ms (compile: 2ms, render: 11ms)
 GET /cobros/categorias 200 in 28ms (compile: 1675µs, render: 26ms)
 GET /login 200 in 21ms (compile: 1410µs, render: 20ms)
 GET /socios 200 in 12ms (compile: 1497µs, render: 11ms)
 GET /cobros/categorias 200 in 27ms (compile: 3ms, render: 24ms)
 GET /login 200 in 21ms (compile: 1484µs, render: 20ms)
 GET /socios 200 in 16ms (compile: 1621µs, render: 15ms)
 GET /cobros/categorias 200 in 22ms (compile: 2ms, render: 20ms)
 GET /cobros/categorias 200 in 24ms (compile: 1884µs, render: 22ms)
 GET /login 200 in 23ms (compile: 1494µs, render: 21ms)
 GET /socios 200 in 14ms (compile: 2ms, render: 12ms)
 GET /cobros/categorias 200 in 27ms (compile: 3ms, render: 24ms)
 GET /login 200 in 20ms (compile: 1318µs, render: 18ms)
 GET /login 200 in 21ms (compile: 1645µs, render: 20ms)
 GET /socios 200 in 13ms (compile: 1756µs, render: 12ms)
 GET /socios/crear 200 in 25ms (compile: 2ms, render: 23ms)
 GET /socios 200 in 14ms (compile: 2ms, render: 12ms)
 GET /cobros/generar 200 in 24ms (compile: 1574µs, render: 22ms)
 GET /cobros/generar 200 in 23ms (compile: 2ms, render: 21ms)
 GET /cobros/generar 200 in 25ms (compile: 1552µs, render: 23ms)
 GET /cobros/generar 200 in 35ms (compile: 5ms, render: 30ms)
 GET /login 200 in 20ms (compile: 1442µs, render: 18ms)
 GET /socios 200 in 12ms (compile: 1491µs, render: 11ms)
 GET /socios/182/cuenta-corriente 200 in 42ms (compile: 11ms, render: 30ms)
 GET /login 200 in 20ms (compile: 1448µs, render: 19ms)
 GET /socios 200 in 12ms (compile: 1456µs, render: 11ms)
 GET /socios/crear 200 in 25ms (compile: 3ms, render: 22ms)
 GET /socios 200 in 13ms (compile: 1880µs, render: 11ms)
 GET /login 200 in 21ms (compile: 1393µs, render: 19ms)
 GET /socios 200 in 13ms (compile: 1740µs, render: 12ms)
 GET /cobros/generar 200 in 30ms (compile: 3ms, render: 28ms)
 GET /login 200 in 20ms (compile: 1358µs, render: 19ms)
 GET /socios 200 in 11ms (compile: 1570µs, render: 9ms)
 GET /cobros/generar 200 in 26ms (compile: 1984µs, render: 24ms)
 GET /login 200 in 20ms (compile: 1372µs, render: 18ms)
 GET /login 200 in 23ms (compile: 2ms, render: 21ms)
 GET /socios 200 in 11ms (compile: 1500µs, render: 10ms)
 GET /cobros/generar 200 in 25ms (compile: 2ms, render: 22ms)
 GET /login 200 in 25ms (compile: 1639µs, render: 23ms)
 GET /socios 200 in 12ms (compile: 1451µs, render: 11ms)
 GET /cobros/generar 200 in 25ms (compile: 3ms, render: 22ms)
 GET /login 200 in 20ms (compile: 1355µs, render: 19ms)
 GET /socios 200 in 11ms (compile: 1638µs, render: 10ms)
 GET /cobros/pagos 200 in 31ms (compile: 2ms, render: 29ms)
 GET /login 200 in 22ms (compile: 1498µs, render: 20ms)
 GET /socios 200 in 15ms (compile: 1663µs, render: 13ms)
 GET /cobros/pagos 200 in 20ms (compile: 1560µs, render: 19ms)
 GET /login 200 in 23ms (compile: 1500µs, render: 21ms)
 GET /socios 200 in 13ms (compile: 1732µs, render: 12ms)
 GET /cobros/pagos 200 in 30ms (compile: 2ms, render: 28ms)
 GET /login 200 in 19ms (compile: 1400µs, render: 18ms)
 GET /login 200 in 25ms (compile: 1652µs, render: 23ms)
 GET /socios 200 in 12ms (compile: 1664µs, render: 10ms)
 GET /cobros/pagos 200 in 27ms (compile: 3ms, render: 25ms)
 GET /login 200 in 20ms (compile: 1472µs, render: 19ms)
 GET /socios 200 in 12ms (compile: 1469µs, render: 10ms)
 GET /cobros/estado-pagos 200 in 29ms (compile: 2ms, render: 27ms)
 GET /login 200 in 22ms (compile: 2ms, render: 20ms)
 GET /socios 200 in 12ms (compile: 1585µs, render: 10ms)
 GET /cobros/reportes 200 in 32ms (compile: 3ms, render: 29ms)
 GET /login 200 in 21ms (compile: 1334µs, render: 19ms)
 GET /socios 200 in 11ms (compile: 1472µs, render: 9ms)
 GET /socios 200 in 29ms (compile: 1816µs, render: 27ms)
 GET /socios 200 in 28ms (compile: 2ms, render: 26ms)
 GET /login 200 in 20ms (compile: 1458µs, render: 18ms)
 GET /socios 200 in 13ms (compile: 1566µs, render: 12ms)
 GET /socios/crear 200 in 21ms (compile: 1813µs, render: 19ms)
 GET /socios 200 in 10ms (compile: 1474µs, render: 8ms)
 GET /cobros/generar 200 in 25ms (compile: 3ms, render: 22ms)
 GET /cobros/generar 200 in 23ms (compile: 1717µs, render: 21ms)
 GET /cobros/generar 200 in 26ms (compile: 1829µs, render: 24ms)
 GET /cobros/generar 200 in 20ms (compile: 1493µs, render: 19ms)
 GET /cobros/pagos 200 in 26ms (compile: 1978µs, render: 24ms)
 GET /login 200 in 22ms (compile: 1557µs, render: 20ms)
 GET /login 200 in 23ms (compile: 1723µs, render: 21ms)
 GET /socios 200 in 16ms (compile: 2ms, render: 14ms)
 GET /cobros/reportes 200 in 34ms (compile: 3ms, render: 31ms)
 GET /login 200 in 20ms (compile: 1329µs, render: 19ms)
 GET /socios 200 in 13ms (compile: 2ms, render: 11ms)
 GET /login 200 in 21ms (compile: 1537µs, render: 19ms)
 GET /socios 200 in 15ms (compile: 3ms, render: 12ms)
 GET /cobros/generar 200 in 31ms (compile: 3ms, render: 28ms)
 GET /login 200 in 23ms (compile: 1706µs, render: 21ms)
 GET /socios 200 in 13ms (compile: 1728µs, render: 11ms)
 GET /cobros/categorias 200 in 26ms (compile: 1708µs, render: 24ms)
 GET /login 200 in 19ms (compile: 1319µs, render: 18ms)
 GET /socios 200 in 11ms (compile: 1501µs, render: 10ms)
 GET /cobros/categorias 200 in 30ms (compile: 3ms, render: 27ms)
 GET /login 200 in 20ms (compile: 1320µs, render: 18ms)
 GET /socios 200 in 11ms (compile: 1691µs, render: 9ms)
 GET /cobros/categorias 200 in 37ms (compile: 3ms, render: 35ms)
 GET /login 200 in 23ms (compile: 1518µs, render: 21ms)
 GET /socios 200 in 12ms (compile: 1641µs, render: 10ms)
 GET /cobros/categorias 200 in 29ms (compile: 2ms, render: 27ms)
 GET /cobros/categorias 200 in 22ms (compile: 1564µs, render: 20ms)
 GET /login 200 in 20ms (compile: 1351µs, render: 18ms)
 GET /socios 200 in 13ms (compile: 1550µs, render: 11ms)
 GET /cobros/categorias 200 in 35ms (compile: 3ms, render: 32ms)
 GET /login 200 in 21ms (compile: 1547µs, render: 20ms)
 GET /login 200 in 24ms (compile: 1709µs, render: 23ms)
 GET /socios 200 in 13ms (compile: 2ms, render: 11ms)
 GET /socios/crear 200 in 32ms (compile: 3ms, render: 29ms)
 GET /socios 200 in 10ms (compile: 1684µs, render: 9ms)
 GET /cobros/generar 200 in 24ms (compile: 1576µs, render: 23ms)
 GET /cobros/generar 200 in 23ms (compile: 1636µs, render: 21ms)
 GET /cobros/generar 200 in 22ms (compile: 1496µs, render: 20ms)
 GET /cobros/generar 200 in 22ms (compile: 1745µs, render: 21ms)
 GET /login 200 in 20ms (compile: 1417µs, render: 19ms)
 GET /socios 200 in 11ms (compile: 1769µs, render: 10ms)
 GET /socios/187/cuenta-corriente 200 in 36ms (compile: 8ms, render: 28ms)
 GET /login 200 in 22ms (compile: 1404µs, render: 21ms)
 GET /socios 200 in 11ms (compile: 1561µs, render: 10ms)
 GET /socios/187/cuenta-corriente 200 in 35ms (compile: 9ms, render: 25ms)
 GET /login 200 in 19ms (compile: 1417µs, render: 18ms)
 GET /socios 200 in 12ms (compile: 1620µs, render: 10ms)
 GET /socios/187/cuenta-corriente 200 in 35ms (compile: 7ms, render: 28ms)
 GET /login 200 in 20ms (compile: 1345µs, render: 18ms)
 GET /socios 200 in 11ms (compile: 1416µs, render: 9ms)
 GET /socios/187/cuenta-corriente 200 in 30ms (compile: 7ms, render: 23ms)
 GET /login 200 in 25ms (compile: 1453µs, render: 24ms)
 GET /login 200 in 21ms (compile: 1485µs, render: 19ms)
 GET /socios 200 in 14ms (compile: 2ms, render: 11ms)
 GET /socios/187/cuenta-corriente 200 in 51ms (compile: 9ms, render: 43ms)
 GET /login 200 in 21ms (compile: 1328µs, render: 20ms)
 GET /socios 200 in 12ms (compile: 1592µs, render: 10ms)
 GET /socios 200 in 27ms (compile: 3ms, render: 25ms)
 GET /login 200 in 20ms (compile: 1410µs, render: 19ms)
 GET /socios 200 in 11ms (compile: 1486µs, render: 9ms)
 GET /socios/crear 200 in 22ms (compile: 1552µs, render: 21ms)
 GET /socios 200 in 11ms (compile: 1497µs, render: 10ms)
 GET /login 200 in 24ms (compile: 1725µs, render: 22ms)
 GET /socios 200 in 14ms (compile: 1485µs, render: 13ms)
 GET /cobros/generar 200 in 26ms (compile: 1850µs, render: 24ms)
 GET /login 200 in 22ms (compile: 1423µs, render: 21ms)
 GET /socios 200 in 12ms (compile: 3ms, render: 9ms)
 GET /cobros/generar 200 in 23ms (compile: 1498µs, render: 22ms)
 GET /login 200 in 24ms (compile: 1499µs, render: 23ms)
 GET /login 200 in 21ms (compile: 1473µs, render: 20ms)
 GET /socios 200 in 14ms (compile: 1724µs, render: 12ms)
 GET /cobros/generar 200 in 22ms (compile: 1735µs, render: 20ms)
 GET /login 200 in 19ms (compile: 1438µs, render: 18ms)
 GET /socios 200 in 11ms (compile: 1436µs, render: 9ms)
 GET /cobros/generar 200 in 29ms (compile: 1966µs, render: 27ms)
 GET /login 200 in 23ms (compile: 1512µs, render: 21ms)
 GET /socios 200 in 12ms (compile: 1854µs, render: 11ms)
 GET /cobros/pagos 200 in 29ms (compile: 2ms, render: 27ms)
 GET /login 200 in 25ms (compile: 1633µs, render: 23ms)
 GET /socios 200 in 12ms (compile: 1713µs, render: 11ms)
 GET /cobros/pagos 200 in 37ms (compile: 1862µs, render: 35ms)
 GET /login 200 in 21ms (compile: 1374µs, render: 20ms)
 GET /socios 200 in 12ms (compile: 1589µs, render: 10ms)
 GET /cobros/pagos 200 in 25ms (compile: 3ms, render: 22ms)
 GET /login 200 in 21ms (compile: 1384µs, render: 20ms)
 GET /login 200 in 24ms (compile: 1531µs, render: 23ms)
 GET /socios 200 in 13ms (compile: 1700µs, render: 12ms)
 GET /cobros/pagos 200 in 26ms (compile: 3ms, render: 23ms)
 GET /login 200 in 20ms (compile: 1387µs, render: 18ms)
 GET /socios 200 in 13ms (compile: 1667µs, render: 11ms)
 GET /cobros/estado-pagos 200 in 31ms (compile: 3ms, render: 28ms)
 GET /login 200 in 20ms (compile: 1434µs, render: 19ms)
 GET /socios 200 in 11ms (compile: 1672µs, render: 9ms)
 GET /cobros/reportes 200 in 28ms (compile: 1808µs, render: 27ms)
 GET /login 200 in 24ms (compile: 1428µs, render: 23ms)
 GET /socios 200 in 14ms (compile: 2ms, render: 12ms)
 GET /socios 200 in 26ms (compile: 3ms, render: 23ms)
 GET /socios 200 in 22ms (compile: 1626µs, render: 20ms)
 GET /login 200 in 19ms (compile: 1312µs, render: 18ms)
 GET /socios 200 in 11ms (compile: 1619µs, render: 9ms)
 GET /socios/crear 200 in 31ms (compile: 3ms, render: 28ms)
 GET /socios 200 in 10ms (compile: 1997µs, render: 8ms)
 GET /cobros/generar 200 in 24ms (compile: 2ms, render: 22ms)
 GET /cobros/generar 200 in 23ms (compile: 1831µs, render: 21ms)
 GET /cobros/generar 200 in 26ms (compile: 1611µs, render: 25ms)
 GET /cobros/generar 200 in 25ms (compile: 1792µs, render: 23ms)
 GET /cobros/pagos 200 in 21ms (compile: 1802µs, render: 19ms)
 GET /login 200 in 24ms (compile: 1548µs, render: 22ms)
 GET /login 200 in 20ms (compile: 1527µs, render: 19ms)
 GET /socios 200 in 14ms (compile: 1913µs, render: 12ms)
 GET /cobros/reportes 200 in 26ms (compile: 1594µs, render: 24ms)
 GET /login 200 in 21ms (compile: 1342µs, render: 20ms)
 GET /socios 200 in 11ms (compile: 1439µs, render: 10ms)
 GET /cobros/reportes 200 in 26ms (compile: 1606µs, render: 24ms)
 GET /login 200 in 21ms (compile: 1334µs, render: 20ms)
 GET /socios 200 in 12ms (compile: 1746µs, render: 10ms)
 GET /login 200 in 23ms (compile: 1654µs, render: 21ms)
 GET /socios 200 in 12ms (compile: 2ms, render: 9ms)
 GET /cobros/categorias 200 in 27ms (compile: 1790µs, render: 26ms)
 GET /login 200 in 20ms (compile: 1460µs, render: 19ms)
 GET /socios 200 in 12ms (compile: 1456µs, render: 10ms)
 GET /cobros/categorias 200 in 24ms (compile: 2ms, render: 21ms)
 GET /login 200 in 19ms (compile: 1283µs, render: 18ms)
 GET /socios 200 in 13ms (compile: 1431µs, render: 11ms)
 GET /cobros/categorias 200 in 32ms (compile: 3ms, render: 29ms)
 GET /login 200 in 24ms (compile: 1403µs, render: 22ms)
 GET /login 200 in 21ms (compile: 1511µs, render: 20ms)
 GET /socios 200 in 20ms (compile: 3ms, render: 17ms)
 GET /cobros/categorias 200 in 35ms (compile: 2ms, render: 33ms)
 GET /cobros/categorias 200 in 28ms (compile: 2ms, render: 25ms)
 GET /login 200 in 21ms (compile: 1343µs, render: 20ms)
 GET /socios 200 in 11ms (compile: 1520µs, render: 10ms)
 GET /cobros/categorias 200 in 30ms (compile: 3ms, render: 27ms)
 GET /login 200 in 20ms (compile: 1330µs, render: 19ms)
 GET /socios 200 in 12ms (compile: 1688µs, render: 10ms)
 GET /socios/crear 200 in 26ms (compile: 3ms, render: 24ms)
 GET /socios 200 in 10ms (compile: 1647µs, render: 9ms)
 GET /cobros/generar 200 in 28ms (compile: 1537µs, render: 27ms)
 GET /cobros/generar 200 in 23ms (compile: 1865µs, render: 21ms)
 GET /cobros/generar 200 in 23ms (compile: 3ms, render: 20ms)
 GET /cobros/generar 200 in 22ms (compile: 1778µs, render: 20ms)
 GET /login 200 in 20ms (compile: 1319µs, render: 19ms)
 GET /socios 200 in 11ms (compile: 1682µs, render: 10ms)
 GET /socios/193/cuenta-corriente 200 in 44ms (compile: 10ms, render: 34ms)
 GET /login 200 in 21ms (compile: 1462µs, render: 19ms)
 GET /socios 200 in 13ms (compile: 3ms, render: 10ms)
 GET /socios/193/cuenta-corriente 200 in 31ms (compile: 8ms, render: 23ms)
 GET /login 200 in 22ms (compile: 1372µs, render: 20ms)
 GET /login 200 in 21ms (compile: 1440µs, render: 20ms)
 GET /socios 200 in 11ms (compile: 1925µs, render: 9ms)
 GET /socios/193/cuenta-corriente 200 in 43ms (compile: 8ms, render: 35ms)
 GET /login 200 in 22ms (compile: 1361µs, render: 20ms)
 GET /socios 200 in 11ms (compile: 1445µs, render: 9ms)
 GET /socios/193/cuenta-corriente 200 in 36ms (compile: 8ms, render: 28ms)
 GET /login 200 in 24ms (compile: 1500µs, render: 22ms)
 GET /socios 200 in 13ms (compile: 1550µs, render: 11ms)
 GET /socios/193/cuenta-corriente 200 in 29ms (compile: 6ms, render: 23ms)
 GET /login 200 in 21ms (compile: 1444µs, render: 19ms)
 GET /socios 200 in 12ms (compile: 1584µs, render: 10ms)
 GET /socios 200 in 29ms (compile: 1720µs, render: 27ms)
 GET /login 200 in 21ms (compile: 1584µs, render: 20ms)
 GET /socios 200 in 14ms (compile: 3ms, render: 11ms)
 GET /socios/crear 200 in 29ms (compile: 1944µs, render: 27ms)
 GET /socios 200 in 10ms (compile: 1482µs, render: 9ms)
 GET /login 200 in 19ms (compile: 1364µs, render: 18ms)
 GET /login 200 in 21ms (compile: 1584µs, render: 19ms)
 GET /socios 200 in 13ms (compile: 1871µs, render: 11ms)
 GET /cobros/generar 200 in 30ms (compile: 3ms, render: 27ms)
 GET /login 200 in 22ms (compile: 1481µs, render: 20ms)
 GET /socios 200 in 14ms (compile: 4ms, render: 10ms)
 GET /cobros/generar 200 in 20ms (compile: 1459µs, render: 19ms)
 GET /login 200 in 19ms (compile: 1440µs, render: 18ms)
 GET /socios 200 in 11ms (compile: 1483µs, render: 9ms)
 GET /cobros/generar 200 in 27ms (compile: 2ms, render: 25ms)
 GET /login 200 in 24ms (compile: 1464µs, render: 23ms)
 GET /socios 200 in 13ms (compile: 1780µs, render: 12ms)
 GET /cobros/generar 200 in 24ms (compile: 1783µs, render: 23ms)
 GET /login 200 in 21ms (compile: 1341µs, render: 19ms)
 GET /socios 200 in 12ms (compile: 1634µs, render: 11ms)
 GET /cobros/pagos 200 in 23ms (compile: 1524µs, render: 21ms)
 GET /login 200 in 22ms (compile: 1496µs, render: 21ms)
 GET /login 200 in 23ms (compile: 1469µs, render: 22ms)
 GET /socios 200 in 11ms (compile: 1526µs, render: 10ms)
 GET /cobros/pagos 200 in 24ms (compile: 2ms, render: 22ms)
 GET /login 200 in 26ms (compile: 1583µs, render: 24ms)
 GET /socios 200 in 12ms (compile: 1432µs, render: 11ms)
 GET /cobros/pagos 200 in 24ms (compile: 2ms, render: 22ms)
 GET /login 200 in 23ms (compile: 1504µs, render: 21ms)
 GET /socios 200 in 14ms (compile: 2ms, render: 12ms)
 GET /cobros/pagos 200 in 25ms (compile: 3ms, render: 23ms)
 GET /login 200 in 21ms (compile: 1377µs, render: 20ms)
 GET /socios 200 in 12ms (compile: 1490µs, render: 11ms)
 GET /cobros/estado-pagos 200 in 30ms (compile: 1997µs, render: 28ms)
 GET /login 200 in 21ms (compile: 1469µs, render: 20ms)
 GET /socios 200 in 12ms (compile: 1525µs, render: 10ms)
 GET /cobros/reportes 200 in 30ms (compile: 1518µs, render: 29ms)
 GET /login 200 in 28ms (compile: 1680µs, render: 27ms)
 GET /login 200 in 21ms (compile: 1648µs, render: 19ms)
 GET /socios 200 in 13ms (compile: 1913µs, render: 11ms)
 GET /socios 200 in 33ms (compile: 1478µs, render: 32ms)
 GET /socios 200 in 23ms (compile: 2ms, render: 21ms)
 GET /login 200 in 22ms (compile: 1402µs, render: 20ms)
 GET /socios 200 in 11ms (compile: 1537µs, render: 9ms)
 GET /socios/crear 200 in 31ms (compile: 2ms, render: 28ms)
 GET /socios 200 in 11ms (compile: 1737µs, render: 10ms)
 GET /cobros/generar 200 in 26ms (compile: 2ms, render: 24ms)
 GET /cobros/generar 200 in 24ms (compile: 1761µs, render: 22ms)
 GET /cobros/generar 200 in 24ms (compile: 1587µs, render: 23ms)
 GET /cobros/generar 200 in 23ms (compile: 1486µs, render: 22ms)
 GET /cobros/pagos 200 in 20ms (compile: 1631µs, render: 19ms)
 GET /login 200 in 26ms (compile: 1460µs, render: 24ms)
 GET /socios 200 in 12ms (compile: 1716µs, render: 11ms)
 GET /cobros/reportes 200 in 32ms (compile: 3ms, render: 29ms)
 GET /login 200 in 21ms (compile: 1365µs, render: 20ms)
 GET /socios 200 in 11ms (compile: 1433µs, render: 9ms)
 GET /cobros/reportes 200 in 29ms (compile: 3ms, render: 26ms)
 GET /login 200 in 20ms (compile: 1364µs, render: 19ms)
 GET /socios 200 in 12ms (compile: 2ms, render: 10ms)
 GET /cobros/morosos 200 in 31ms (compile: 3ms, render: 29ms)
 GET /cobros/morosos 200 in 21ms (compile: 1441µs, render: 20ms)
 GET /cobros/morosos 200 in 11ms (compile: 2ms, render: 9ms)
 GET /cobros/morosos?busqueda=25518599 200 in 12ms (compile: 2ms, render: 10ms)
 GET /login 200 in 21ms (compile: 1325µs, render: 20ms)
 GET /login 200 in 26ms (compile: 1844µs, render: 24ms)
 GET /socios 200 in 13ms (compile: 1518µs, render: 12ms)
 GET /cobros/morosos 200 in 36ms (compile: 2ms, render: 34ms)
 GET /cobros/morosos 200 in 24ms (compile: 1742µs, render: 22ms)
 GET /cobros/morosos 200 in 13ms (compile: 1789µs, render: 11ms)
 GET /cobros/morosos?busqueda=25518599 200 in 16ms (compile: 2ms, render: 14ms)
 GET /cobros/morosos?severidad=3-meses&busqueda=25518599 200 in 15ms (compile: 1876µs, render: 13ms)
 GET /login 200 in 21ms (compile: 1577µs, render: 20ms)
 GET /socios 200 in 13ms (compile: 1644µs, render: 12ms)
 GET /cobros/estado-pagos 200 in 27ms (compile: 2ms, render: 25ms)
 GET /login 200 in 21ms (compile: 1399µs, render: 19ms)
 GET /socios 200 in 13ms (compile: 2ms, render: 11ms)
 GET /login 200 in 20ms (compile: 1386µs, render: 18ms)
 GET /socios 200 in 13ms (compile: 2ms, render: 11ms)
 GET /cobros/generar 200 in 26ms (compile: 2ms, render: 24ms)
 GET /login 200 in 20ms (compile: 1387µs, render: 19ms)
 GET /socios 200 in 12ms (compile: 1778µs, render: 10ms)
 GET /cobros/generar 200 in 32ms (compile: 4ms, render: 28ms)
 GET /login 200 in 23ms (compile: 1748µs, render: 21ms)
 GET /socios 200 in 12ms (compile: 1655µs, render: 11ms)
 GET /cobros/categorias 200 in 28ms (compile: 3ms, render: 25ms)
 GET /login 200 in 19ms (compile: 1349µs, render: 18ms)
 GET /socios 200 in 13ms (compile: 1644µs, render: 11ms)
 GET /cobros/categorias 200 in 26ms (compile: 3ms, render: 23ms)
 GET /login 200 in 19ms (compile: 1352µs, render: 18ms)
 GET /socios 200 in 14ms (compile: 1423µs, render: 12ms)
 GET /cobros/categorias 200 in 22ms (compile: 1603µs, render: 21ms)
 GET /login 200 in 25ms (compile: 1333µs, render: 23ms)
 GET /socios 200 in 13ms (compile: 2ms, render: 11ms)
 GET /cobros/categorias 200 in 29ms (compile: 1738µs, render: 27ms)
 GET /cobros/categorias 200 in 22ms (compile: 1583µs, render: 21ms)
 GET /login 200 in 22ms (compile: 1374µs, render: 21ms)
 GET /socios 200 in 11ms (compile: 1633µs, render: 9ms)
 GET /cobros/categorias 200 in 23ms (compile: 2ms, render: 21ms)
 GET /login 200 in 27ms (compile: 1380µs, render: 26ms)
 GET /login 200 in 24ms (compile: 1577µs, render: 23ms)
 GET /socios 200 in 12ms (compile: 1492µs, render: 11ms)
 GET /socios/crear 200 in 25ms (compile: 1889µs, render: 23ms)
 GET /socios 200 in 11ms (compile: 1548µs, render: 10ms)
 GET /cobros/generar 200 in 23ms (compile: 1446µs, render: 21ms)
 GET /cobros/generar 200 in 25ms (compile: 1881µs, render: 24ms)
 GET /cobros/generar 200 in 20ms (compile: 1678µs, render: 19ms)
 GET /cobros/generar 200 in 20ms (compile: 1490µs, render: 19ms)
 GET /login 200 in 22ms (compile: 1373µs, render: 21ms)
 GET /socios 200 in 11ms (compile: 1587µs, render: 10ms)
 GET /socios/197/cuenta-corriente 200 in 41ms (compile: 9ms, render: 33ms)
 GET /login 200 in 20ms (compile: 1364µs, render: 18ms)
 GET /socios 200 in 12ms (compile: 1667µs, render: 10ms)
 GET /socios/197/cuenta-corriente 200 in 34ms (compile: 8ms, render: 27ms)
 GET /login 200 in 21ms (compile: 1456µs, render: 19ms)
 GET /socios 200 in 14ms (compile: 2ms, render: 12ms)
 GET /socios/197/cuenta-corriente 200 in 28ms (compile: 6ms, render: 21ms)
 GET /login 200 in 21ms (compile: 1320µs, render: 19ms)
 GET /socios 200 in 12ms (compile: 1867µs, render: 10ms)
 GET /socios/197/cuenta-corriente 200 in 39ms (compile: 9ms, render: 30ms)
 GET /login 200 in 20ms (compile: 1458µs, render: 19ms)
 GET /login 200 in 20ms (compile: 1496µs, render: 19ms)
 GET /socios 200 in 16ms (compile: 1799µs, render: 14ms)
 GET /socios/197/cuenta-corriente 200 in 44ms (compile: 9ms, render: 35ms)
 GET /login 200 in 21ms (compile: 1303µs, render: 19ms)
 GET /socios 200 in 13ms (compile: 1716µs, render: 12ms)
 GET /socios 200 in 29ms (compile: 1766µs, render: 27ms)
 GET /login 200 in 21ms (compile: 1340µs, render: 20ms)
 GET /socios 200 in 12ms (compile: 1470µs, render: 11ms)
 GET /socios/crear 200 in 24ms (compile: 2ms, render: 21ms)
 GET /socios 200 in 17ms (compile: 3ms, render: 14ms)
 GET /login 200 in 20ms (compile: 1314µs, render: 19ms)
 GET /socios 200 in 12ms (compile: 1564µs, render: 11ms)
 GET /cobros/generar 200 in 28ms (compile: 2ms, render: 26ms)
 GET /login 200 in 21ms (compile: 2ms, render: 19ms)
 GET /socios 200 in 11ms (compile: 1530µs, render: 10ms)
 GET /cobros/generar 200 in 24ms (compile: 3ms, render: 21ms)
 GET /login 200 in 22ms (compile: 1347µs, render: 21ms)
 GET /login 200 in 21ms (compile: 1558µs, render: 20ms)
 GET /socios 200 in 11ms (compile: 1497µs, render: 10ms)
 GET /cobros/generar 200 in 29ms (compile: 3ms, render: 26ms)
 GET /login 200 in 23ms (compile: 1311µs, render: 21ms)
 GET /socios 200 in 11ms (compile: 1538µs, render: 10ms)
 GET /cobros/generar 200 in 27ms (compile: 3ms, render: 24ms)
 GET /login 200 in 22ms (compile: 1343µs, render: 20ms)
 GET /socios 200 in 11ms (compile: 1514µs, render: 9ms)
 GET /cobros/pagos 200 in 22ms (compile: 1524µs, render: 20ms)
 GET /login 200 in 23ms (compile: 1514µs, render: 21ms)
 GET /socios 200 in 12ms (compile: 1723µs, render: 10ms)
 GET /cobros/pagos 200 in 25ms (compile: 2ms, render: 23ms)
 GET /login 200 in 24ms (compile: 1465µs, render: 23ms)
 GET /socios 200 in 13ms (compile: 1545µs, render: 12ms)
 GET /cobros/pagos 200 in 26ms (compile: 1819µs, render: 24ms)
 GET /login 200 in 22ms (compile: 1416µs, render: 21ms)
 GET /login 200 in 22ms (compile: 1584µs, render: 20ms)
 GET /socios 200 in 16ms (compile: 1793µs, render: 14ms)
 GET /cobros/pagos 200 in 22ms (compile: 1950µs, render: 20ms)
 GET /login 200 in 21ms (compile: 1478µs, render: 20ms)
 GET /socios 200 in 13ms (compile: 1682µs, render: 11ms)
 GET /cobros/estado-pagos 200 in 27ms (compile: 3ms, render: 24ms)
 GET /login 200 in 21ms (compile: 1422µs, render: 20ms)
 GET /socios 200 in 12ms (compile: 1508µs, render: 11ms)
 GET /cobros/reportes 200 in 27ms (compile: 3ms, render: 24ms)
 GET /login 200 in 24ms (compile: 1460µs, render: 22ms)
 GET /socios 200 in 12ms (compile: 1480µs, render: 10ms)
 GET /socios 200 in 30ms (compile: 2ms, render: 28ms)
 GET /socios 200 in 24ms (compile: 1822µs, render: 22ms)
 GET /login 200 in 21ms (compile: 1405µs, render: 19ms)
 GET /socios 200 in 12ms (compile: 1618µs, render: 10ms)
 GET /socios/crear 200 in 26ms (compile: 2ms, render: 24ms)
 GET /socios 200 in 10ms (compile: 1570µs, render: 8ms)
 GET /cobros/generar 200 in 28ms (compile: 1921µs, render: 26ms)
 GET /cobros/generar 200 in 24ms (compile: 2ms, render: 22ms)
 GET /cobros/generar 200 in 21ms (compile: 1559µs, render: 19ms)
 GET /cobros/generar 200 in 22ms (compile: 1696µs, render: 20ms)
 GET /cobros/pagos 200 in 20ms (compile: 1482µs, render: 18ms)
 GET /login 200 in 22ms (compile: 1372µs, render: 20ms)
 GET /login 200 in 20ms (compile: 1559µs, render: 19ms)
 GET /socios 200 in 15ms (compile: 1696µs, render: 13ms)
 GET /cobros/reportes 200 in 29ms (compile: 1601µs, render: 27ms)
 GET /login 200 in 25ms (compile: 1528µs, render: 23ms)
 GET /socios 200 in 16ms (compile: 1773µs, render: 14ms)
 GET /cobros/reportes 200 in 32ms (compile: 3ms, render: 29ms)
 GET /login 200 in 20ms (compile: 1374µs, render: 19ms)
 GET /socios 200 in 13ms (compile: 1637µs, render: 11ms)
 GET /cobros/morosos 200 in 23ms (compile: 1597µs, render: 22ms)
